condition,structure_rank,seed,sample,cif_path,PC1,PC2
WT mono apo,763,1,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-1_sample-4/model.cif,21.184125801991136,-1.1221001748226067
WT mono apo,764,97,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-97_sample-1/model.cif,20.669860793294742,-1.1890675142875256
WT mono apo,765,52,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-52_sample-1/model.cif,20.52329081995918,-1.0923151759930454
WT mono apo,766,92,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-92_sample-2/model.cif,-24.56388364194635,-0.772454789238837
WT mono apo,767,8,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-8_sample-1/model.cif,20.74336316232018,-1.2343686495342154
WT mono apo,768,156,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-156_sample-4/model.cif,-23.009961775068046,-0.44073425997922994
WT mono apo,769,100,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-100_sample-1/model.cif,-22.451750134304298,-0.27567098254297384
WT mono apo,770,46,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-46_sample-2/model.cif,20.47996042504965,-1.1987660070407835
WT mono apo,771,130,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-130_sample-2/model.cif,19.900646579687727,-0.7464391520469089
WT mono apo,772,121,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-121_sample-3/model.cif,-22.456089053699866,-0.8341011876869866
WT mono apo,773,222,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-222_sample-3/model.cif,-23.246766195476518,-0.9494917152422898
WT mono apo,774,209,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-209_sample-0/model.cif,-22.761634488598894,3.469792213477953
WT mono apo,775,59,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-59_sample-2/model.cif,-22.262789697304925,-1.0999278596224968
WT mono apo,776,168,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-168_sample-3/model.cif,20.498651007933432,-0.8887455955685734
WT mono apo,777,29,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-29_sample-3/model.cif,21.284983875126724,-1.4034334449596646
WT mono apo,778,22,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-22_sample-3/model.cif,20.97952513540228,3.0281913451660816
WT mono apo,779,98,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-98_sample-3/model.cif,-23.882035798902166,3.4775261738277825
WT mono apo,780,52,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-52_sample-2/model.cif,20.554455537585927,-1.1798375500374985
WT mono apo,781,225,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-225_sample-0/model.cif,20.11197705118852,-1.1382573168045698
WT mono apo,782,33,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-33_sample-0/model.cif,-22.96351846288194,-0.6237625780650993
WT mono apo,783,29,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-29_sample-2/model.cif,-24.95360651916435,-0.07571383789793443
WT mono apo,784,35,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-35_sample-4/model.cif,21.41440183597811,3.0093301369844268
WT mono apo,785,92,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-92_sample-4/model.cif,-22.9635332311692,-0.8780302462280124
WT mono apo,786,222,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-222_sample-4/model.cif,-23.732427249323994,-0.9838840131400624
WT mono apo,787,152,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-152_sample-3/model.cif,-22.29968993493826,2.9659452935746904
WT mono apo,788,80,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-80_sample-0/model.cif,-1.6431082871528966,3.0262150230907223
WT mono apo,789,62,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-62_sample-1/model.cif,-23.159623437059114,-0.3020616131880881
WT mono apo,790,247,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-247_sample-0/model.cif,21.109880686459473,-0.733752560777427
WT mono apo,791,156,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-156_sample-2/model.cif,-24.39535289167035,-0.7197775921581627
WT mono apo,792,241,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-241_sample-3/model.cif,22.409169551123636,3.3022840951639427
WT mono apo,793,89,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-89_sample-2/model.cif,-23.071637053167287,-0.8752331480712664
WT mono apo,794,134,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-134_sample-2/model.cif,20.571036520059735,-1.4264268997462737
WT mono apo,795,124,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-124_sample-4/model.cif,21.453555203557855,-1.1658988165648854
WT mono apo,796,159,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-159_sample-2/model.cif,21.749794004412056,3.570830701110911
WT mono apo,797,162,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-162_sample-4/model.cif,21.788643624135638,3.0125902635557575
WT mono apo,798,101,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-101_sample-1/model.cif,19.793721292681038,-1.023449810026932
WT mono apo,799,223,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-223_sample-4/model.cif,-23.16115091291324,-0.7847921267801824
WT mono apo,800,29,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-29_sample-4/model.cif,-23.132999745909327,-0.6481016305045558
WT mono apo,801,200,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-200_sample-0/model.cif,20.55269127137117,-1.4570618830585071
WT mono apo,802,160,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-160_sample-3/model.cif,21.43156701576291,-1.2631302736551722
WT mono apo,803,21,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-21_sample-0/model.cif,20.742998339433292,-1.1761604305100826
WT mono apo,804,129,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-129_sample-3/model.cif,-23.379327661919895,-0.6920153710393626
WT mono apo,805,103,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-103_sample-1/model.cif,-23.774462915804236,3.6239510352684183
WT mono apo,806,1,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-1_sample-0/model.cif,20.900256061890975,-0.9504992199970901
WT mono apo,807,241,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-241_sample-1/model.cif,21.589255297656138,-1.10324179351227
WT mono apo,808,236,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-236_sample-1/model.cif,20.48432813705605,-1.176218767441409
WT mono apo,809,61,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-61_sample-0/model.cif,-22.689936286572266,-0.6781259306334766
WT mono apo,810,244,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-244_sample-4/model.cif,21.656731244964956,-1.0214137554418783
WT mono apo,811,58,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-58_sample-2/model.cif,20.73230559028917,-1.0577288315490874
WT mono apo,812,106,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-106_sample-1/model.cif,-22.20324434382251,3.3170223533943974
WT mono apo,813,129,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-129_sample-4/model.cif,-23.704236226750332,-1.01131066777314
WT mono apo,814,147,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-147_sample-3/model.cif,21.524262270508707,3.211972202850734
WT mono apo,815,188,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-188_sample-1/model.cif,-24.291490550019773,-0.9993251496785974
WT mono apo,816,44,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-44_sample-0/model.cif,20.974431342744445,2.8644611869847068
WT mono apo,817,22,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-22_sample-2/model.cif,21.01324674429094,-1.0339893761275565
WT mono apo,818,124,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-124_sample-3/model.cif,20.50446879922216,3.005638449660878
WT mono apo,819,36,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-36_sample-2/model.cif,21.734232353967556,-0.4949221290357286
WT mono apo,820,67,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-67_sample-3/model.cif,21.071323490324964,-0.8753481748770487
WT mono apo,821,21,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-21_sample-1/model.cif,22.113654455908172,-1.1362745118422957
WT mono apo,822,105,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-105_sample-1/model.cif,20.658398561176757,-1.7041096522825994
WT mono apo,823,132,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-132_sample-2/model.cif,21.994853367052222,-1.0299818838492338
WT mono apo,824,57,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-57_sample-2/model.cif,-23.36092892971806,-0.9273667487116344
WT mono apo,825,161,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-161_sample-4/model.cif,21.599043069141953,-0.8482113321030349
WT mono apo,826,14,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-14_sample-0/model.cif,-23.99444701431852,-1.0668163601304324
WT mono apo,827,129,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-129_sample-2/model.cif,-22.65966166030386,3.7186205889760804
WT mono apo,828,52,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-52_sample-3/model.cif,-23.665952886226236,-0.8178950687368416
WT mono apo,829,121,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-121_sample-0/model.cif,-22.51425606713392,-0.8485089752152095
WT mono apo,830,223,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-223_sample-3/model.cif,20.09293340415581,-1.5419393726665351
WT mono apo,831,206,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-206_sample-4/model.cif,19.496186596795177,-0.9525286170299044
WT mono apo,832,223,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-223_sample-0/model.cif,21.255734536517327,3.068747780368091
WT mono apo,833,199,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-199_sample-4/model.cif,-23.264891542316043,-0.5726835609163503
WT mono apo,834,39,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-39_sample-4/model.cif,20.087506500689948,-1.0780295686878714
WT mono apo,835,152,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-152_sample-1/model.cif,-24.366341036406876,-0.9444360826375051
WT mono apo,836,156,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-156_sample-3/model.cif,-22.94183518078012,-0.6371625767951269
WT mono apo,837,209,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-209_sample-3/model.cif,-22.556107049933413,-0.5239666133152039
WT mono apo,838,161,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-161_sample-2/model.cif,21.25595312015009,-1.443585603223748
WT mono apo,839,1,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-1_sample-1/model.cif,-25.315461657431683,-0.7944902232935305
WT mono apo,840,229,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-229_sample-1/model.cif,-22.005318302844014,3.501086618852817
WT mono apo,841,234,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-234_sample-1/model.cif,20.16267245038697,-1.079101965777628
WT mono apo,842,245,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-245_sample-4/model.cif,21.11383214250782,-0.9828022194576344
WT mono apo,843,26,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-26_sample-4/model.cif,-22.932161758398433,-0.12443974247156143
WT mono apo,844,246,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-246_sample-1/model.cif,21.888255006657666,-0.9385129117852671
WT mono apo,845,187,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-187_sample-2/model.cif,22.00290440937525,3.234802535556367
WT mono apo,846,104,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-104_sample-3/model.cif,-22.969672570162658,3.2627942089420063
WT mono apo,847,185,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-185_sample-0/model.cif,20.85505203774951,-1.3919243255259803
WT mono apo,848,164,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-164_sample-3/model.cif,-23.13904001009576,3.1723027029621336
WT mono apo,849,250,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-250_sample-0/model.cif,20.651982650998534,-1.0897520883670415
WT mono apo,850,46,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-46_sample-0/model.cif,20.08489636111113,-0.8152146151450307
WT mono apo,851,14,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-14_sample-3/model.cif,-23.3917681969271,3.137074930634202
WT mono apo,852,112,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-112_sample-3/model.cif,-23.102122423441443,-0.8089836972796924
WT mono apo,853,130,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-130_sample-0/model.cif,-23.3518901168211,-0.5201662805484341
WT mono apo,854,22,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-22_sample-0/model.cif,20.467219425168814,-0.9853495932337678
WT mono apo,855,18,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-18_sample-3/model.cif,-23.687891790411207,3.658947772359728
WT mono apo,856,153,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-153_sample-3/model.cif,21.885660288745395,-1.2145302181375819
WT mono apo,857,63,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-63_sample-3/model.cif,21.577057928661226,-1.2692721948362589
WT mono apo,858,212,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-212_sample-4/model.cif,-23.92964974220933,-0.7929676091528733
WT mono apo,859,143,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-143_sample-1/model.cif,-22.80639617097373,-0.6558796121980841
WT mono apo,860,88,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-88_sample-4/model.cif,21.214106059261667,-0.5602545434451649
WT mono apo,861,206,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-206_sample-3/model.cif,21.087613736386448,-0.8521881744083983
WT mono apo,862,219,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-219_sample-2/model.cif,20.753948663323424,-1.02653536855787
WT mono apo,863,33,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-33_sample-3/model.cif,-22.412919701937042,-0.6494602039711357
WT mono apo,864,120,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-120_sample-1/model.cif,21.262722338926903,-0.8580989474772225
WT mono apo,865,218,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-218_sample-1/model.cif,-22.96579081204271,-0.9691081064081271
WT mono apo,866,167,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-167_sample-1/model.cif,21.947772580561352,3.5252381285898418
WT mono apo,867,67,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-67_sample-2/model.cif,21.66598608262069,3.182909796562986
WT mono apo,868,165,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-165_sample-4/model.cif,22.43357636416874,3.3433434655045526
WT mono apo,869,224,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-224_sample-1/model.cif,20.734908521894127,-1.093422217911518
WT mono apo,870,136,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-136_sample-3/model.cif,21.627417087534543,-0.9914694278234697
WT mono apo,871,184,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-184_sample-0/model.cif,21.7377120143907,-1.143917970004175
WT mono apo,872,250,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-250_sample-1/model.cif,21.271428381794124,3.2668760851094114
WT mono apo,873,121,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-121_sample-1/model.cif,-22.738325234788604,-0.844849095479768
WT mono apo,874,63,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-63_sample-1/model.cif,21.88726654926573,-0.7520697654432432
WT mono apo,875,57,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-57_sample-1/model.cif,21.418298731500116,-0.9850231624843866
WT mono apo,876,144,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-144_sample-1/model.cif,20.800202726256707,3.2924990486693413
WT mono apo,877,245,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-245_sample-3/model.cif,20.315458335290522,-1.1961481854336136
WT mono apo,878,234,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-234_sample-3/model.cif,20.801584429330177,-0.24259732787438618
WT mono apo,879,203,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-203_sample-3/model.cif,20.368921558557734,-0.9757471597965048
WT mono apo,880,88,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-88_sample-3/model.cif,21.1394181007628,-1.0940194765125002
WT mono apo,881,102,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-102_sample-1/model.cif,20.39941645199707,-0.9661364760170096
WT mono apo,882,8,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-8_sample-2/model.cif,-23.77793312460646,-0.6581511770813947
